0.137826s;I2C, Start,,,,,,
0.137839s;I2C, W, Address, 0xd4, Ack,,,
0.137996s;I2C, W, Data, 0x28, Ack,,,
0.138228s;I2C, Repeat start,,,,,,
0.138240s;I2C, R, Address, 0xd5, Ack,,,
0.138410s;I2C, R, Data, 0x78, Nack,,,
0.138566s;I2C, Stop,,,,,,
0.138588s;I2C, Start,,,,,,
0.138600s;I2C, W, Address, 0xd4, Ack,,,
0.138760s;I2C, W, Data, 0x29, Ack,,,
0.138967s;I2C, Repeat start,,,,,,
0.138977s;I2C, R, Address, 0xd5, Ack,,,
0.139284s;I2C, R, Data, 0x01, Nack,,,
0.139440s;I2C, Stop,,,,,,
0.139463s;I2C, Start,,,,,,
0.139475s;I2C, W, Address, 0xd4, Ack,,,
0.139635s;I2C, W, Data, 0x2a, Ack,,,
0.139839s;I2C, Repeat start,,,,,,
0.139852s;I2C, R, Address, 0xd5, Ack,,,
0.140018s;I2C, R, Data, 0x75, Nack,,,
0.140169s;I2C, Stop,,,,,,
0.140192s;I2C, Start,,,,,,
0.140204s;I2C, W, Address, 0xd4, Ack,,,
0.140368s;I2C, W, Data, 0x2b, Ack,,,
0.140575s;I2C, Repeat start,,,,,,
0.140587s;I2C, R, Address, 0xd5, Ack,,,
0.140751s;I2C, R, Data, 0x00, Nack,,,
0.140906s;I2C, Stop,,,,,,
0.140929s;I2C, Start,,,,,,
0.140941s;I2C, W, Address, 0xd4, Ack,,,
0.141175s;I2C, W, Data, 0x2c, Ack,,,
0.141382s;I2C, Repeat start,,,,,,
0.141394s;I2C, R, Address, 0xd5, Ack,,,
0.141562s;I2C, R, Data, 0x6b, Nack,,,
0.141713s;I2C, Stop,,,,,,
0.141738s;I2C, Start,,,,,,
0.141750s;I2C, W, Address, 0xd4, Ack,,,
0.141908s;I2C, W, Data, 0x2d, Ack,,,
0.142115s;I2C, Repeat start,,,,,,
0.142127s;I2C, R, Address, 0xd5, Ack,,,
0.142291s;I2C, R, Data, 0x41, Nack,,,
0.142451s;I2C, Stop,,,,,,
0.142475s;I2C, Start,,,,,,
0.142488s;I2C, W, Address, 0xd4, Ack,,,
0.142647s;I2C, W, Data, 0x1e, Ack,,,
0.142850s;I2C, Repeat start,,,,,,
0.142862s;I2C, R, Address, 0xd5, Ack,,,
0.143030s;I2C, R, Data, 0x06, Nack,,,
0.143186s;I2C, Stop,,,,,,
0.143208s;I2C, Start,,,,,,
0.143221s;I2C, W, Address, 0xd4, Ack,,,
0.143380s;I2C, W, Data, 0x22, Ack,,,
0.143587s;I2C, Repeat start,,,,,,
0.143600s;I2C, R, Address, 0xd5, Ack,,,
0.143763s;I2C, R, Data, 0x46, Nack,,,
0.143917s;I2C, Stop,,,,,,
0.143940s;I2C, Start,,,,,,
0.143952s;I2C, W, Address, 0xd4, Ack,,,
0.144116s;I2C, W, Data, 0x23, Ack,,,
0.144323s;I2C, Repeat start,,,,,,
0.144335s;I2C, R, Address, 0xd5, Ack,,,
0.144507s;I2C, R, Data, 0x01, Nack,,,
0.144663s;I2C, Stop,,,,,,
0.144685s;I2C, Start,,,,,,
0.144697s;I2C, W, Address, 0xd4, Ack,,,
0.144857s;I2C, W, Data, 0x24, Ack,,,
0.145064s;I2C, Repeat start,,,,,,
0.145076s;I2C, R, Address, 0xd5, Ack,,,
0.145240s;I2C, R, Data, 0x4c, Nack,,,
0.145396s;I2C, Stop,,,,,,
0.145418s;I2C, Start,,,,,,
0.145431s;I2C, W, Address, 0xd4, Ack,,,
0.145590s;I2C, W, Data, 0x25, Ack,,,
0.145793s;I2C, Repeat start,,,,,,
0.145805s;I2C, R, Address, 0xd5, Ack,,,
0.145971s;I2C, R, Data, 0x00, Nack,,,
0.146123s;I2C, Stop,,,,,,
0.146145s;I2C, Start,,,,,,
0.146158s;I2C, W, Address, 0xd4, Ack,,,
0.146321s;I2C, W, Data, 0x26, Ack,,,
0.146528s;I2C, Repeat start,,,,,,
0.146541s;I2C, R, Address, 0xd5, Ack,,,
0.146704s;I2C, R, Data, 0x32, Nack,,,
0.146858s;I2C, Stop,,,,,,
0.146881s;I2C, Start,,,,,,
0.146893s;I2C, W, Address, 0xd4, Ack,,,
0.147057s;I2C, W, Data, 0x27, Ack,,,
0.147266s;I2C, Repeat start,,,,,,
0.147278s;I2C, R, Address, 0xd5, Ack,,,
0.147442s;I2C, R, Data, 0xff, Nack,,,
0.147597s;I2C, Stop,,,,,,
0.147765s;I2C, Start,,,,,,
0.147780s;I2C, W, Address, 0x3c, Ack,,,
0.147937s;I2C, W, Data, 0x68, Ack,,,
0.148144s;I2C, Repeat start,,,,,,
0.148156s;I2C, R, Address, 0x3d, Ack,,,
0.148328s;I2C, R, Data, 0x19, Nack,,,
0.148484s;I2C, Stop,,,,,,
0.148507s;I2C, Start,,,,,,
0.148519s;I2C, W, Address, 0x3c, Ack,,,
0.148679s;I2C, W, Data, 0x69, Ack,,,
0.148881s;I2C, Repeat start,,,,,,
0.148894s;I2C, R, Address, 0x3d, Ack,,,
0.149062s;I2C, R, Data, 0x00, Nack,,,
0.149217s;I2C, Stop,,,,,,
0.149240s;I2C, Start,,,,,,
0.149252s;I2C, W, Address, 0x3c, Ack,,,
0.149412s;I2C, W, Data, 0x6a, Ack,,,
0.149619s;I2C, Repeat start,,,,,,
0.149631s;I2C, R, Address, 0x3d, Ack,,,
0.149795s;I2C, R, Data, 0x30, Nack,,,
0.149950s;I2C, Stop,,,,,,
0.149971s;I2C, Start,,,,,,
0.149983s;I2C, W, Address, 0x3c, Ack,,,
0.150149s;I2C, W, Data, 0x6b, Ack,,,
0.150370s;I2C, Repeat start,,,,,,
0.150383s;I2C, R, Address, 0x3d, Ack,,,
0.150546s;I2C, R, Data, 0x00, Nack,,,
0.150702s;I2C, Stop,,,,,,
0.150725s;I2C, Start,,,,,,
0.150737s;I2C, W, Address, 0x3c, Ack,,,
0.150897s;I2C, W, Data, 0x6c, Ack,,,
0.151108s;I2C, Repeat start,,,,,,
0.151120s;I2C, R, Address, 0x3d, Ack,,,
0.151284s;I2C, R, Data, 0x1e, Nack,,,
0.151439s;I2C, Stop,,,,,,
0.151462s;I2C, Start,,,,,,
0.151474s;I2C, W, Address, 0x3c, Ack,,,
0.151634s;I2C, W, Data, 0x6d, Ack,,,
0.151837s;I2C, Repeat start,,,,,,
0.151849s;I2C, R, Address, 0x3d, Ack,,,
0.152015s;I2C, R, Data, 0xfe, Nack,,,
0.152166s;I2C, Stop,,,,,,
0.173761s;I2C, Start,,,,,,
0.173773s;I2C, W, Address, 0xd4, Ack,,,
0.173933s;I2C, W, Data, 0x1e, Ack,,,
0.174148s;I2C, Repeat start,,,,,,
0.174160s;I2C, R, Address, 0xd5, Ack,,,
0.174338s;I2C, R, Data, 0x07, Nack,,,
0.174492s;I2C, Stop,,,,,,
0.174514s;I2C, Start,,,,,,
0.174526s;I2C, W, Address, 0xd4, Ack,,,
0.174686s;I2C, W, Data, 0x28, Ack,,,
0.174893s;I2C, Repeat start,,,,,,
0.174905s;I2C, R, Address, 0xd5, Ack,,,
0.176570s;I2C, R, Data, 0x82, Nack,,,
0.176726s;I2C, Stop,,,,,,
0.176749s;I2C, Start,,,,,,
0.176761s;I2C, W, Address, 0xd4, Ack,,,
0.176921s;I2C, W, Data, 0x29, Ack,,,
0.177162s;I2C, Repeat start,,,,,,
0.177175s;I2C, R, Address, 0xd5, Ack,,,
0.177338s;I2C, R, Data, 0x01, Nack,,,
0.177494s;I2C, Stop,,,,,,
0.177517s;I2C, Start,,,,,,
0.177529s;I2C, W, Address, 0xd4, Ack,,,
0.177689s;I2C, W, Data, 0x2a, Ack,,,
0.177895s;I2C, Repeat start,,,,,,
0.177908s;I2C, R, Address, 0xd5, Ack,,,
0.178072s;I2C, R, Data, 0x79, Nack,,,
0.178227s;I2C, Stop,,,,,,
0.178248s;I2C, Start,,,,,,
0.178260s;I2C, W, Address, 0xd4, Ack,,,
0.178426s;I2C, W, Data, 0x2b, Ack,,,
0.178633s;I2C, Repeat start,,,,,,
0.178645s;I2C, R, Address, 0xd5, Ack,,,
0.178811s;I2C, R, Data, 0x00, Nack,,,
0.179075s;I2C, Stop,,,,,,
0.179098s;I2C, Start,,,,,,
0.179110s;I2C, W, Address, 0xd4, Ack,,,
0.179270s;I2C, W, Data, 0x2c, Ack,,,
0.179476s;I2C, Repeat start,,,,,,
0.179489s;I2C, R, Address, 0xd5, Ack,,,
0.179653s;I2C, R, Data, 0x72, Nack,,,
0.179808s;I2C, Stop,,,,,,
0.179831s;I2C, Start,,,,,,
0.179843s;I2C, W, Address, 0xd4, Ack,,,
0.180001s;I2C, W, Data, 0x2d, Ack,,,
0.180210s;I2C, Repeat start,,,,,,
0.180222s;I2C, R, Address, 0xd5, Ack,,,
0.180398s;I2C, R, Data, 0x41, Nack,,,
0.180550s;I2C, Stop,,,,,,
0.180574s;I2C, Start,,,,,,
0.180586s;I2C, W, Address, 0xd4, Ack,,,
0.180746s;I2C, W, Data, 0x1e, Ack,,,
0.180988s;I2C, Repeat start,,,,,,
0.181000s;I2C, R, Address, 0xd5, Ack,,,
0.181164s;I2C, R, Data, 0x06, Nack,,,
0.181320s;I2C, Stop,,,,,,
0.181342s;I2C, Start,,,,,,
0.181354s;I2C, W, Address, 0xd4, Ack,,,
0.181514s;I2C, W, Data, 0x22, Ack,,,
0.181721s;I2C, Repeat start,,,,,,
0.181733s;I2C, R, Address, 0xd5, Ack,,,
0.181897s;I2C, R, Data, 0x42, Nack,,,
0.182053s;I2C, Stop,,,,,,
0.182073s;I2C, Start,,,,,,
0.182086s;I2C, W, Address, 0xd4, Ack,,,
0.182249s;I2C, W, Data, 0x23, Ack,,,
0.182456s;I2C, Repeat start,,,,,,
0.182469s;I2C, R, Address, 0xd5, Ack,,,
0.182637s;I2C, R, Data, 0x01, Nack,,,
0.182788s;I2C, Stop,,,,,,
0.182813s;I2C, Start,,,,,,
0.182825s;I2C, W, Address, 0xd4, Ack,,,
0.182993s;I2C, W, Data, 0x24, Ack,,,
0.183200s;I2C, Repeat start,,,,,,
0.183212s;I2C, R, Address, 0xd5, Ack,,,
0.183376s;I2C, R, Data, 0x39, Nack,,,
0.183532s;I2C, Stop,,,,,,
0.183554s;I2C, Start,,,,,,
0.183566s;I2C, W, Address, 0xd4, Ack,,,
0.183726s;I2C, W, Data, 0x25, Ack,,,
0.183929s;I2C, Repeat start,,,,,,
0.183941s;I2C, R, Address, 0xd5, Ack,,,
0.184107s;I2C, R, Data, 0x00, Nack,,,
0.184267s;I2C, Stop,,,,,,
0.184289s;I2C, Start,,,,,,
0.184302s;I2C, W, Address, 0xd4, Ack,,,
0.184461s;I2C, W, Data, 0x26, Ack,,,
0.184668s;I2C, Repeat start,,,,,,
0.184680s;I2C, R, Address, 0xd5, Ack,,,
0.184844s;I2C, R, Data, 0x30, Nack,,,
0.185004s;I2C, Stop,,,,,,
0.185027s;I2C, Start,,,,,,
0.185039s;I2C, W, Address, 0xd4, Ack,,,
0.185199s;I2C, W, Data, 0x27, Ack,,,
0.185403s;I2C, Repeat start,,,,,,
0.185416s;I2C, R, Address, 0xd5, Ack,,,
0.185580s;I2C, R, Data, 0xff, Nack,,,
0.185735s;I2C, Stop,,,,,,
0.185903s;I2C, Start,,,,,,
0.185917s;I2C, W, Address, 0x3c, Ack,,,
0.186081s;I2C, W, Data, 0x68, Ack,,,
0.186294s;I2C, Repeat start,,,,,,
0.186307s;I2C, R, Address, 0x3d, Ack,,,
0.186470s;I2C, R, Data, 0x1a, Nack,,,
0.186626s;I2C, Stop,,,,,,
0.186649s;I2C, Start,,,,,,
0.186661s;I2C, W, Address, 0x3c, Ack,,,
0.186821s;I2C, W, Data, 0x69, Ack,,,
0.187032s;I2C, Repeat start,,,,,,
0.187044s;I2C, R, Address, 0x3d, Ack,,,
0.187208s;I2C, R, Data, 0x00, Nack,,,
0.187363s;I2C, Stop,,,,,,
0.187386s;I2C, Start,,,,,,
0.187398s;I2C, W, Address, 0x3c, Ack,,,
0.187558s;I2C, W, Data, 0x6a, Ack,,,
0.187765s;I2C, Repeat start,,,,,,
0.187777s;I2C, R, Address, 0x3d, Ack,,,
0.187941s;I2C, R, Data, 0x32, Nack,,,
0.188097s;I2C, Stop,,,,,,
0.188117s;I2C, Start,,,,,,
0.188129s;I2C, W, Address, 0x3c, Ack,,,
0.188295s;I2C, W, Data, 0x6b, Ack,,,
0.188502s;I2C, Repeat start,,,,,,
0.188514s;I2C, R, Address, 0x3d, Ack,,,
0.188680s;I2C, R, Data, 0x00, Nack,,,
0.188834s;I2C, Stop,,,,,,
0.188858s;I2C, Start,,,,,,
0.188871s;I2C, W, Address, 0x3c, Ack,,,
0.189039s;I2C, W, Data, 0x6c, Ack,,,
0.189245s;I2C, Repeat start,,,,,,
0.189258s;I2C, R, Address, 0x3d, Ack,,,
0.189422s;I2C, R, Data, 0x1c, Nack,,,
0.189577s;I2C, Stop,,,,,,
0.189600s;I2C, Start,,,,,,
0.189612s;I2C, W, Address, 0x3c, Ack,,,
0.189772s;I2C, W, Data, 0x6d, Ack,,,
0.189975s;I2C, Repeat start,,,,,,
0.189987s;I2C, R, Address, 0x3d, Ack,,,
0.190151s;I2C, R, Data, 0xfe, Nack,,,
0.190312s;I2C, Stop,,,,,,
0.210903s;I2C, Start,,,,,,
0.210915s;I2C, W, Address, 0xd4, Ack,,,
0.211075s;I2C, W, Data, 0x1e, Ack,,,
0.211282s;I2C, Repeat start,,,,,,
0.211294s;I2C, R, Address, 0xd5, Ack,,,
0.211458s;I2C, R, Data, 0x07, Nack,,,
0.211612s;I2C, Stop,,,,,,
0.211636s;I2C, Start,,,,,,
0.211649s;I2C, W, Address, 0xd4, Ack,,,
0.211806s;I2C, W, Data, 0x28, Ack,,,
0.212013s;I2C, Repeat start,,,,,,
0.212025s;I2C, R, Address, 0xd5, Ack,,,
0.212197s;I2C, R, Data, 0x87, Nack,,,
0.212349s;I2C, Stop,,,,,,
0.212374s;I2C, Start,,,,,,
0.212386s;I2C, W, Address, 0xd4, Ack,,,
0.212546s;I2C, W, Data, 0x29, Ack,,,
0.212752s;I2C, Repeat start,,,,,,
0.212765s;I2C, R, Address, 0xd5, Ack,,,
0.212937s;I2C, R, Data, 0x01, Nack,,,
0.213092s;I2C, Stop,,,,,,
0.213115s;I2C, Start,,,,,,
0.213127s;I2C, W, Address, 0xd4, Ack,,,
0.213287s;I2C, W, Data, 0x2a, Ack,,,
0.213494s;I2C, Repeat start,,,,,,
0.213506s;I2C, R, Address, 0xd5, Ack,,,
0.213668s;I2C, R, Data, 0x77, Nack,,,
0.213823s;I2C, Stop,,,,,,
0.213846s;I2C, Start,,,,,,
0.213858s;I2C, W, Address, 0xd4, Ack,,,
0.214016s;I2C, W, Data, 0x2b, Ack,,,
0.214241s;I2C, Repeat start,,,,,,
0.214254s;I2C, R, Address, 0xd5, Ack,,,
0.214417s;I2C, R, Data, 0x00, Nack,,,
0.214573s;I2C, Stop,,,,,,
0.214596s;I2C, Start,,,,,,
0.214608s;I2C, W, Address, 0xd4, Ack,,,
0.214768s;I2C, W, Data, 0x2c, Ack,,,
0.214977s;I2C, Repeat start,,,,,,
0.214989s;I2C, R, Address, 0xd5, Ack,,,
0.215153s;I2C, R, Data, 0x4c, Nack,,,
0.215308s;I2C, Stop,,,,,,
0.215331s;I2C, Start,,,,,,
0.215343s;I2C, W, Address, 0xd4, Ack,,,
0.215503s;I2C, W, Data, 0x2d, Ack,,,
0.215708s;I2C, Repeat start,,,,,,
0.215720s;I2C, R, Address, 0xd5, Ack,,,
0.215884s;I2C, R, Data, 0x41, Nack,,,
0.216046s;I2C, Stop,,,,,,
0.216068s;I2C, Start,,,,,,
0.216080s;I2C, W, Address, 0xd4, Ack,,,
0.216248s;I2C, W, Data, 0x1e, Ack,,,
0.216451s;I2C, Repeat start,,,,,,
0.216463s;I2C, R, Address, 0xd5, Ack,,,
0.216627s;I2C, R, Data, 0x06, Nack,,,
0.216783s;I2C, Stop,,,,,,
0.216805s;I2C, Start,,,,,,
0.216818s;I2C, W, Address, 0xd4, Ack,,,
0.216982s;I2C, W, Data, 0x22, Ack,,,
0.217188s;I2C, Repeat start,,,,,,
0.217201s;I2C, R, Address, 0xd5, Ack,,,
0.217367s;I2C, R, Data, 0x41, Nack,,,
0.217520s;I2C, Stop,,,,,,
0.217543s;I2C, Start,,,,,,
0.217555s;I2C, W, Address, 0xd4, Ack,,,
0.217715s;I2C, W, Data, 0x23, Ack,,,
0.217919s;I2C, Repeat start,,,,,,
0.217932s;I2C, R, Address, 0xd5, Ack,,,
0.218096s;I2C, R, Data, 0x01, Nack,,,
0.218257s;I2C, Stop,,,,,,
0.218280s;I2C, Start,,,,,,
0.218292s;I2C, W, Address, 0xd4, Ack,,,
0.218452s;I2C, W, Data, 0x24, Ack,,,
0.218659s;I2C, Repeat start,,,,,,
0.218671s;I2C, R, Address, 0xd5, Ack,,,
0.218966s;I2C, R, Data, 0x48, Nack,,,
0.219120s;I2C, Stop,,,,,,
0.219142s;I2C, Start,,,,,,
0.219154s;I2C, W, Address, 0xd4, Ack,,,
0.219314s;I2C, W, Data, 0x25, Ack,,,
0.219519s;I2C, Repeat start,,,,,,
0.219531s;I2C, R, Address, 0xd5, Ack,,,
0.219697s;I2C, R, Data, 0x00, Nack,,,
0.219851s;I2C, Stop,,,,,,
0.219873s;I2C, Start,,,,,,
0.219886s;I2C, W, Address, 0xd4, Ack,,,
0.220045s;I2C, W, Data, 0x26, Ack,,,
0.220258s;I2C, Repeat start,,,,,,
0.220271s;I2C, R, Address, 0xd5, Ack,,,
0.220434s;I2C, R, Data, 0x30, Nack,,,
0.220590s;I2C, Stop,,,,,,
0.220613s;I2C, Start,,,,,,
0.220625s;I2C, W, Address, 0xd4, Ack,,,
0.220785s;I2C, W, Data, 0x27, Ack,,,
0.220994s;I2C, Repeat start,,,,,,
0.221006s;I2C, R, Address, 0xd5, Ack,,,
0.221170s;I2C, R, Data, 0xff, Nack,,,
0.221325s;I2C, Stop,,,,,,
0.221495s;I2C, Start,,,,,,
0.221508s;I2C, W, Address, 0x3c, Ack,,,
0.221667s;I2C, W, Data, 0x68, Ack,,,
0.221874s;I2C, Repeat start,,,,,,
0.221891s;I2C, R, Address, 0x3d, Ack,,,
0.222054s;I2C, R, Data, 0x1a, Nack,,,
0.222216s;I2C, Stop,,,,,,
0.222239s;I2C, Start,,,,,,
0.222251s;I2C, W, Address, 0x3c, Ack,,,
0.222411s;I2C, W, Data, 0x69, Ack,,,
0.222618s;I2C, Repeat start,,,,,,
0.222630s;I2C, R, Address, 0x3d, Ack,,,
0.222800s;I2C, R, Data, 0x00, Nack,,,
0.222953s;I2C, Stop,,,,,,
0.222976s;I2C, Start,,,,,,
0.222990s;I2C, W, Address, 0x3c, Ack,,,
0.223148s;I2C, W, Data, 0x6a, Ack,,,
0.223355s;I2C, Repeat start,,,,,,
0.223367s;I2C, R, Address, 0x3d, Ack,,,
0.223529s;I2C, R, Data, 0x34, Nack,,,
0.223685s;I2C, Stop,,,,,,
0.223707s;I2C, Start,,,,,,
0.223719s;I2C, W, Address, 0x3c, Ack,,,
0.223879s;I2C, W, Data, 0x6b, Ack,,,
0.224086s;I2C, Repeat start,,,,,,
0.224098s;I2C, R, Address, 0x3d, Ack,,,
0.224268s;I2C, R, Data, 0x00, Nack,,,
0.224424s;I2C, Stop,,,,,,
0.224446s;I2C, Start,,,,,,
0.224459s;I2C, W, Address, 0x3c, Ack,,,
0.224618s;I2C, W, Data, 0x6c, Ack,,,
0.224825s;I2C, Repeat start,,,,,,
0.224838s;I2C, R, Address, 0x3d, Ack,,,
0.225012s;I2C, R, Data, 0x1e, Nack,,,
0.225163s;I2C, Stop,,,,,,
0.225188s;I2C, Start,,,,,,
0.225200s;I2C, W, Address, 0x3c, Ack,,,
0.225358s;I2C, W, Data, 0x6d, Ack,,,
0.225565s;I2C, Repeat start,,,,,,
0.225577s;I2C, R, Address, 0x3d, Ack,,,
0.225739s;I2C, R, Data, 0xfe, Nack,,,
0.225894s;I2C, Stop,,,,,,
0.246807s;I2C, Start,,,,,,
0.246819s;I2C, W, Address, 0xd4, Ack,,,
0.246979s;I2C, W, Data, 0x1e, Ack,,,
0.247183s;I2C, Repeat start,,,,,,
0.247196s;I2C, R, Address, 0xd5, Ack,,,
0.247362s;I2C, R, Data, 0x07, Nack,,,
0.247515s;I2C, Stop,,,,,,
0.247538s;I2C, Start,,,,,,
0.247550s;I2C, W, Address, 0xd4, Ack,,,
0.247710s;I2C, W, Data, 0x28, Ack,,,
0.247914s;I2C, Repeat start,,,,,,
0.247927s;I2C, R, Address, 0xd5, Ack,,,
0.248097s;I2C, R, Data, 0x91, Nack,,,
0.248252s;I2C, Stop,,,,,,
0.248275s;I2C, Start,,,,,,
0.248287s;I2C, W, Address, 0xd4, Ack,,,
0.248447s;I2C, W, Data, 0x29, Ack,,,
0.248650s;I2C, Repeat start,,,,,,
0.248662s;I2C, R, Address, 0xd5, Ack,,,
0.248836s;I2C, R, Data, 0x01, Nack,,,
0.248990s;I2C, Stop,,,,,,
0.249014s;I2C, Start,,,,,,
0.249027s;I2C, W, Address, 0xd4, Ack,,,
0.249186s;I2C, W, Data, 0x2a, Ack,,,
0.249393s;I2C, Repeat start,,,,,,
0.249405s;I2C, R, Address, 0xd5, Ack,,,
0.249571s;I2C, R, Data, 0x78, Nack,,,
0.249725s;I2C, Stop,,,,,,
0.249747s;I2C, Start,,,,,,
0.249760s;I2C, W, Address, 0xd4, Ack,,,
0.249919s;I2C, W, Data, 0x2b, Ack,,,
0.250139s;I2C, Repeat start,,,,,,
0.250151s;I2C, R, Address, 0xd5, Ack,,,
0.250315s;I2C, R, Data, 0x00, Nack,,,
0.250470s;I2C, Stop,,,,,,
0.250493s;I2C, Start,,,,,,
0.250505s;I2C, W, Address, 0xd4, Ack,,,
0.250665s;I2C, W, Data, 0x2c, Ack,,,
0.250876s;I2C, Repeat start,,,,,,
0.250888s;I2C, R, Address, 0xd5, Ack,,,
0.251052s;I2C, R, Data, 0x62, Nack,,,
0.251208s;I2C, Stop,,,,,,
0.251230s;I2C, Start,,,,,,
0.251242s;I2C, W, Address, 0xd4, Ack,,,
0.251402s;I2C, W, Data, 0x2d, Ack,,,
0.251605s;I2C, Repeat start,,,,,,
0.251617s;I2C, R, Address, 0xd5, Ack,,,
0.251781s;I2C, R, Data, 0x41, Nack,,,
0.251941s;I2C, Stop,,,,,,
0.251963s;I2C, Start,,,,,,
0.251978s;I2C, W, Address, 0xd4, Ack,,,
0.252144s;I2C, W, Data, 0x1e, Ack,,,
0.252350s;I2C, Repeat start,,,,,,
0.252363s;I2C, R, Address, 0xd5, Ack,,,
0.252525s;I2C, R, Data, 0x06, Nack,,,
0.252680s;I2C, Stop,,,,,,
0.252705s;I2C, Start,,,,,,
0.252717s;I2C, W, Address, 0xd4, Ack,,,
0.253614s;I2C, W, Data, 0x22, Ack,,,
0.253821s;I2C, Repeat start,,,,,,
0.253833s;I2C, R, Address, 0xd5, Ack,,,
0.253997s;I2C, R, Data, 0x49, Nack,,,
0.254157s;I2C, Stop,,,,,,
0.254181s;I2C, Start,,,,,,
0.254194s;I2C, W, Address, 0xd4, Ack,,,
0.254351s;I2C, W, Data, 0x23, Ack,,,
0.254558s;I2C, Repeat start,,,,,,
0.254570s;I2C, R, Address, 0xd5, Ack,,,
0.255484s;I2C, R, Data, 0x01, Nack,,,
0.255638s;I2C, Stop,,,,,,
0.255660s;I2C, Start,,,,,,
0.255672s;I2C, W, Address, 0xd4, Ack,,,
0.255832s;I2C, W, Data, 0x24, Ack,,,
0.256037s;I2C, Repeat start,,,,,,
0.256055s;I2C, R, Address, 0xd5, Ack,,,
0.256219s;I2C, R, Data, 0x45, Nack,,,
0.256375s;I2C, Stop,,,,,,
0.256397s;I2C, Start,,,,,,
0.256410s;I2C, W, Address, 0xd4, Ack,,,
0.256569s;I2C, W, Data, 0x25, Ack,,,
0.259092s;I2C, Repeat start,,,,,,
0.259105s;I2C, R, Address, 0xd5, Ack,,,
0.259271s;I2C, R, Data, 0x00, Nack,,,
0.259428s;I2C, Stop,,,,,,
0.259453s;I2C, Start,,,,,,
0.259465s;I2C, W, Address, 0xd4, Ack,,,
0.259631s;I2C, W, Data, 0x26, Ack,,,
0.259834s;I2C, Repeat start,,,,,,
0.259846s;I2C, R, Address, 0xd5, Ack,,,
0.260010s;I2C, R, Data, 0x30, Nack,,,
0.260166s;I2C, Stop,,,,,,
0.260188s;I2C, Start,,,,,,
0.260200s;I2C, W, Address, 0xd4, Ack,,,
0.262074s;I2C, W, Data, 0x27, Ack,,,
0.262369s;I2C, Repeat start,,,,,,
0.262382s;I2C, R, Address, 0xd5, Ack,,,
0.262545s;I2C, R, Data, 0xff, Nack,,,
0.262699s;I2C, Stop,,,,,,
0.262869s;I2C, Start,,,,,,
0.262881s;I2C, W, Address, 0x3c, Ack,,,
0.263041s;I2C, W, Data, 0x68, Ack,,,
0.263248s;I2C, Repeat start,,,,,,
0.263260s;I2C, R, Address, 0x3d, Ack,,,
0.263424s;I2C, R, Data, 0x19, Nack,,,
0.263584s;I2C, Stop,,,,,,
0.263608s;I2C, Start,,,,,,
0.263621s;I2C, W, Address, 0x3c, Ack,,,
0.263778s;I2C, W, Data, 0x69, Ack,,,
0.263985s;I2C, Repeat start,,,,,,
0.263997s;I2C, R, Address, 0x3d, Ack,,,
0.264165s;I2C, R, Data, 0x00, Nack,,,
0.264532s;I2C, Stop,,,,,,
0.264554s;I2C, Start,,,,,,
0.264569s;I2C, W, Address, 0x3c, Ack,,,
0.264727s;I2C, W, Data, 0x6a, Ack,,,
0.264933s;I2C, Repeat start,,,,,,
0.264946s;I2C, R, Address, 0x3d, Ack,,,
0.265112s;I2C, R, Data, 0x36, Nack,,,
0.265265s;I2C, Stop,,,,,,
0.265288s;I2C, Start,,,,,,
0.265300s;I2C, W, Address, 0x3c, Ack,,,
0.265464s;I2C, W, Data, 0x6b, Ack,,,
0.265705s;I2C, Repeat start,,,,,,
0.265718s;I2C, R, Address, 0x3d, Ack,,,
0.265882s;I2C, R, Data, 0x00, Nack,,,
0.266035s;I2C, Stop,,,,,,
0.266058s;I2C, Start,,,,,,
0.266070s;I2C, W, Address, 0x3c, Ack,,,
0.266234s;I2C, W, Data, 0x6c, Ack,,,
0.266441s;I2C, Repeat start,,,,,,
0.266453s;I2C, R, Address, 0x3d, Ack,,,
0.266621s;I2C, R, Data, 0x21, Nack,,,
0.266772s;I2C, Stop,,,,,,
0.266797s;I2C, Start,,,,,,
0.266809s;I2C, W, Address, 0x3c, Ack,,,
0.266967s;I2C, W, Data, 0x6d, Ack,,,
0.267174s;I2C, Repeat start,,,,,,
0.267186s;I2C, R, Address, 0x3d, Ack,,,
0.267348s;I2C, R, Data, 0xfe, Nack,,,
0.267504s;I2C, Stop,,,,,,
0.288242s;I2C, Start,,,,,,
0.288254s;I2C, W, Address, 0xd4, Ack,,,
0.288414s;I2C, W, Data, 0x1e, Ack,,,
0.288616s;I2C, Repeat start,,,,,,
0.288629s;I2C, R, Address, 0xd5, Ack,,,
0.288793s;I2C, R, Data, 0x07, Nack,,,
0.288948s;I2C, Stop,,,,,,
0.288971s;I2C, Start,,,,,,
0.288983s;I2C, W, Address, 0xd4, Ack,,,
0.289143s;I2C, W, Data, 0x28, Ack,,,
0.289362s;I2C, Repeat start,,,,,,
0.289374s;I2C, R, Address, 0xd5, Ack,,,
0.289544s;I2C, R, Data, 0x79, Nack,,,
0.289700s;I2C, Stop,,,,,,
0.289722s;I2C, Start,,,,,,
0.289735s;I2C, W, Address, 0xd4, Ack,,,
0.289894s;I2C, W, Data, 0x29, Ack,,,
0.290101s;I2C, Repeat start,,,,,,
